id,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,name_length,name_sentiment,description_length,description_sentiment,neighborhood_overview_length,neighborhood_overview_sentiment,host_name_first_letter,predicted_gender,host_about_length,host_about_sentiment,same_neighbourhood,bathrooms_number,bathrooms_type,amenities_count
50718481,0.0,143530024.0,1953.0,4.0,90.0,100.0,1.0,2.0,2.0,1.0,1.0,52.36499,4.89304,19.0,2.0,4.0,1.0,3.0,157.0,2.0,21.0,2.0,2.0,21.0,21.0,2.0,21.0,1.0,10.0,28.0,42.0,151.0,81.0,66.0,3.0,423.0,13.0,4.26,4.4,4.16,4.44,4.17,4.88,4.2,1.0,2.0,0.0,2.0,0.0,5.73,27.0,0.13636363636363635,1000.0,6.372727272727273,0.0,0.0,18.0,2.0,103.0,2.05,0.0,1.0,1.0,33.0
50725758,1.0,215702253.0,1541.0,0.0,100.0,47.0,1.0,1.0,1.0,1.0,1.0,52.3535,4.90065,5.0,0.0,2.0,1.0,1.0,149.0,1.0,28.0,1.0,1.0,28.0,28.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,489.0,64.0,4.88,4.88,4.88,5.0,5.0,5.0,4.88,0.0,1.0,1.0,0.0,0.0,0.49,46.0,0.0,449.0,5.9,0.0,0.0,23.0,1.0,0.0,0.0,0.0,1.5,1.0,30.0
50739369,0.0,408898089.0,529.0,4.0,90.0,99.0,1.0,7.0,8.0,1.0,1.0,52.38119,4.77887,41.0,2.0,4.0,1.0,2.0,251.0,1.0,12.0,1.0,3.0,999.0,999.0,1.2,999.0,1.0,24.0,53.0,83.0,220.0,7.0,7.0,0.0,267.0,53.0,4.86,5.0,4.57,5.0,4.71,4.43,4.57,1.0,7.0,1.0,6.0,0.0,0.78,34.0,0.0,371.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,1.0,1.0,15.0
50742990,0.0,408898089.0,529.0,4.0,90.0,99.0,1.0,7.0,8.0,1.0,1.0,52.38224,4.78265,41.0,2.0,2.0,1.0,1.0,157.0,1.0,12.0,1.0,3.0,999.0,999.0,1.2,999.0,1.0,29.0,58.0,85.0,227.0,1.0,1.0,0.0,225.0,225.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,7.0,1.0,6.0,0.0,0.13,48.0,0.0,759.0,1.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,1.0,1.0,15.0
50743857,0.0,408898089.0,529.0,4.0,90.0,99.0,1.0,7.0,8.0,1.0,1.0,52.38234,4.78263,41.0,2.0,4.0,2.0,2.0,314.0,1.0,12.0,1.0,3.0,999.0,999.0,1.2,999.0,1.0,22.0,51.0,78.0,215.0,9.0,8.0,2.0,463.0,22.0,4.67,4.56,4.44,4.56,4.44,4.56,4.22,1.0,7.0,1.0,6.0,0.0,0.58,46.0,0.0,956.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,1.0,1.0,40.0
50749565,1.0,23264176.0,2955.0,0.0,100.0,75.0,1.0,1.0,1.0,1.0,0.0,52.37331,4.8575,12.0,0.0,4.0,2.0,1.0,145.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,507.0,233.0,4.43,4.71,4.86,4.57,4.43,4.57,4.43,0.0,1.0,1.0,0.0,0.0,0.41,47.0,1.35,562.0,3.0142857142857142,0.0,0.0,16.0,1.0,71.0,0.5,0.0,1.0,1.0,16.0
50757046,0.0,173340690.0,1755.0,4.0,100.0,99.0,2.0,3.0,4.0,1.0,1.0,52.37807,4.87344,13.0,0.0,2.0,1.0,1.0,235.0,2.0,365.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,0.0,2.0,32.0,307.0,5.0,4.0,0.0,477.0,188.0,4.8,5.0,4.6,5.0,5.0,4.6,4.6,0.0,3.0,1.0,2.0,0.0,0.31,24.0,-0.25,112.0,0.0,30.0,0.0,2.0,2.0,191.0,2.2363636363636363,0.0,1.0,1.0,17.0
50760230,0.0,11227766.0,3249.0,2.0,100.0,73.0,1.0,1.0,1.0,1.0,1.0,52.36498,4.86235,12.0,0.0,2.0,1.0,1.0,239.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,2.0,2.0,11.0,20.0,7.0,7.0,0.0,113.0,35.0,4.71,5.0,4.86,5.0,4.86,4.86,4.57,0.0,1.0,1.0,0.0,0.0,1.84,45.0,0.0,51.0,0.0,214.0,2.2,6.0,0.0,83.0,0.7363636363636363,0.0,1.5,1.0,52.0
50792732,1.0,410507081.0,521.0,0.0,100.0,93.0,2.0,1.0,1.0,1.0,0.0,52.36049,4.90932,5.0,0.0,4.0,2.0,3.0,499.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,481.0,100.0,5.0,5.0,4.7,4.4,4.9,5.0,4.7,0.0,1.0,1.0,0.0,0.0,0.62,48.0,0.8,1000.0,3.0035714285714286,410.0,0.425,10.0,1.0,46.0,1.3,0.0,1.0,1.0,35.0
50800575,0.0,41488364.0,2670.0,2.0,100.0,64.0,2.0,1.0,1.0,1.0,1.0,52.35181,4.90692,5.0,0.0,2.0,1.0,1.0,80.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,1.0,0.0,0.0,0.0,55.0,14.0,8.0,1.0,512.0,27.0,4.93,5.0,4.86,5.0,5.0,4.79,4.86,0.0,1.0,1.0,0.0,0.0,0.82,28.0,0.0,288.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0
50806119,0.0,14289831.0,3157.0,0.0,100.0,60.0,1.0,1.0,3.0,1.0,0.0,52.37906,4.85811,5.0,0.0,2.0,1.0,1.0,125.0,14.0,1125.0,14.0,14.0,1125.0,1125.0,14.0,1125.0,1.0,0.0,20.0,30.0,30.0,4.0,2.0,0.0,487.0,106.0,4.75,5.0,4.5,4.75,5.0,5.0,4.5,0.0,1.0,1.0,0.0,0.0,0.25,50.0,0.4,343.0,1.2857142857142856,84.0,1.2333333333333334,8.0,1.0,0.0,0.0,0.0,1.0,1.0,18.0
50807501,1.0,19645752.0,3042.0,2.0,100.0,67.0,1.0,1.0,3.0,1.0,1.0,52.36716,4.83864,9.0,0.0,4.0,2.0,1.0,90.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,503.0,63.0,5.0,4.75,4.5,5.0,4.75,4.75,5.0,0.0,1.0,1.0,0.0,0.0,0.24,26.0,-0.19999999999999998,1000.0,5.900649350649353,205.0,1.3863636363636362,1.0,1.0,0.0,0.0,0.0,1.5,1.0,22.0
50815719,0.0,11682498.0,3234.0,4.0,67.0,69.0,1.0,1.0,2.0,1.0,1.0,52.37603,4.85861,12.0,0.0,2.0,1.0,1.0,150.0,5.0,30.0,5.0,5.0,30.0,30.0,5.0,30.0,1.0,0.0,2.0,5.0,5.0,5.0,5.0,0.0,304.0,63.0,5.0,5.0,4.8,4.8,5.0,4.6,4.6,0.0,1.0,1.0,0.0,0.0,0.49,43.0,1.1,1000.0,8.136363636363635,519.0,6.949999999999999,19.0,2.0,0.0,0.0,0.0,1.0,1.0,19.0
50820297,0.0,50143554.0,2563.0,4.0,100.0,60.0,1.0,1.0,1.0,1.0,1.0,52.384,4.87276,12.0,0.0,2.0,1.0,1.0,123.0,3.0,365.0,3.0,7.0,20.0,365.0,3.1,352.3,1.0,8.0,8.0,8.0,8.0,5.0,1.0,1.0,512.0,14.0,5.0,5.0,4.8,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.29,37.0,-0.225,578.0,1.425,0.0,0.0,2.0,1.0,158.0,0.4,0.0,1.0,1.0,30.0
50821394,0.0,40507265.0,2680.0,4.0,100.0,100.0,2.0,1.0,1.0,1.0,1.0,52.340633,4.848581,17.0,0.0,2.0,1.0,2.0,99.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,1.0,7.0,29.0,53.0,210.0,42.0,34.0,7.0,448.0,1.0,4.93,4.9,4.95,4.98,4.98,4.71,4.79,1.0,1.0,1.0,0.0,0.0,2.81,48.0,0.375,1000.0,2.895238095238095,433.0,0.7999999999999999,2.0,1.0,0.0,0.0,0.0,1.0,1.0,31.0
50824558,1.0,403694141.0,558.0,0.0,100.0,50.0,1.0,1.0,1.0,1.0,1.0,52.36015,4.928,14.0,0.0,4.0,3.0,3.0,245.0,7.0,28.0,7.0,7.0,28.0,28.0,7.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,126.0,126.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.24,50.0,1.1,529.0,4.083333333333333,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.5,1.0,37.0
50837299,0.0,410979971.0,518.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,52.38891,4.96166,23.0,2.0,2.0,1.0,1.0,145.0,2.0,30.0,2.0,2.0,30.0,30.0,2.0,30.0,1.0,21.0,51.0,81.0,347.0,1.0,0.0,0.0,414.0,414.0,5.0,5.0,2.0,3.0,5.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.07,19.0,0.0,447.0,-0.6999999999999998,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.5,1.0,45.0
50837302,1.0,80628293.0,2350.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,52.376842,4.844639,10.0,0.0,2.0,1.0,1.0,110.0,2.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,477.0,414.0,4.86,4.86,5.0,5.0,5.0,4.57,4.86,1.0,1.0,1.0,0.0,0.0,0.44,24.0,-0.19999999999999998,1000.0,4.953030303030303,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,41.0
50838617,0.0,118626176.0,2105.0,0.0,100.0,100.0,1.0,2.0,2.0,1.0,0.0,52.35278,5.00673,1.0,0.0,9.0,1.0,5.0,218.0,2.0,30.0,1.0,2.0,30.0,1125.0,2.0,666.9,1.0,9.0,39.0,65.0,223.0,32.0,18.0,4.0,505.0,1.0,4.66,4.69,4.25,4.75,4.84,4.75,4.19,1.0,1.0,1.0,0.0,0.0,1.9,42.0,0.6000000000000001,1000.0,0.8833333333333334,865.0,2.3077922077922075,22.0,2.0,0.0,0.0,0.0,2.0,1.0,47.0
50840573,1.0,33881085.0,2755.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,52.38202,4.87395,5.0,0.0,2.0,1.0,1.0,250.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,460.0,365.0,5.0,4.8,4.8,5.0,5.0,4.8,4.4,0.0,1.0,1.0,0.0,0.0,0.33,32.0,0.0,516.0,3.6750000000000003,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,45.0
50840955,0.0,337367068.0,1020.0,0.0,100.0,50.0,1.0,1.0,1.0,1.0,1.0,52.37075,4.87337,12.0,0.0,2.0,1.0,1.0,280.0,2.0,23.0,2.0,6.0,23.0,23.0,2.2,23.0,1.0,0.0,18.0,18.0,18.0,5.0,2.0,0.0,449.0,231.0,5.0,5.0,5.0,5.0,4.8,4.6,4.6,0.0,1.0,1.0,0.0,0.0,0.33,46.0,0.6,517.0,5.045238095238095,0.0,0.0,16.0,1.0,0.0,0.0,0.0,2.0,1.0,56.0
50841459,1.0,7255043.0,3442.0,2.0,100.0,86.0,1.0,1.0,3.0,1.0,1.0,52.38037,4.86956,10.0,0.0,2.0,1.0,1.0,175.0,3.0,30.0,3.0,4.0,6.0,30.0,3.0,29.9,1.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,152.0,99.0,5.0,5.0,4.67,5.0,5.0,4.67,4.67,0.0,1.0,1.0,0.0,0.0,0.59,48.0,0.6,566.0,2.8833333333333333,0.0,0.0,16.0,1.0,73.0,1.0,0.0,1.0,1.0,18.0
50844052,0.0,57652742.0,2494.0,0.0,100.0,29.0,1.0,1.0,2.0,1.0,1.0,52.35321,4.84616,5.0,0.0,2.0,1.0,1.0,140.0,5.0,365.0,5.0,5.0,365.0,365.0,5.0,365.0,1.0,0.0,0.0,0.0,138.0,3.0,2.0,0.0,453.0,130.0,5.0,5.0,4.67,5.0,4.67,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.2,47.0,0.20000000000000004,525.0,3.064285714285715,0.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,1.0,23.0
50844158,1.0,12031019.0,3223.0,2.0,100.0,70.0,1.0,1.0,1.0,1.0,1.0,52.38165,4.87645,12.0,0.0,4.0,2.0,3.0,75.0,3.0,12.0,3.0,3.0,12.0,12.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,479.0,27.0,5.0,5.0,5.0,4.86,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.44,47.0,0.5,562.0,2.185714285714286,0.0,0.0,3.0,0.0,41.0,0.0,0.0,1.5,1.0,44.0
50848503,0.0,23449231.0,2950.0,4.0,100.0,40.0,1.0,1.0,1.0,1.0,1.0,52.38223,4.84905,5.0,0.0,2.0,1.0,1.0,175.0,3.0,30.0,3.0,3.0,30.0,30.0,3.0,30.0,1.0,12.0,37.0,67.0,69.0,2.0,1.0,0.0,488.0,103.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.0,1.0,1.0,0.0,0.0,0.12,42.0,0.2,514.0,1.4363636363636363,0.0,0.0,5.0,1.0,131.0,2.4363636363636365,0.0,1.0,1.0,16.0
50848861,0.0,46088215.0,2615.0,4.0,100.0,90.0,1.0,2.0,3.0,1.0,1.0,52.361532,4.897218,5.0,0.0,3.0,2.0,2.0,550.0,3.0,30.0,3.0,3.0,30.0,30.0,3.0,30.0,1.0,12.0,42.0,63.0,334.0,2.0,2.0,2.0,15.0,8.0,4.5,4.5,4.5,4.5,5.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,44.0,0.0,51.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,2.0,1.0,36.0
50861438,0.0,42999133.0,2653.0,3.0,100.0,83.0,2.0,1.0,1.0,1.0,1.0,52.357525,4.889267,12.0,0.0,3.0,2.0,2.0,406.0,3.0,14.0,3.0,3.0,14.0,14.0,3.0,14.0,1.0,27.0,27.0,27.0,28.0,12.0,7.0,1.0,463.0,8.0,4.83,5.0,4.42,5.0,5.0,5.0,4.58,0.0,1.0,1.0,0.0,0.0,0.78,32.0,0.0,271.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,15.0
50862292,0.0,407472735.0,537.0,4.0,97.0,100.0,1.0,7.0,7.0,1.0,1.0,52.32237,4.88034,39.0,0.0,2.0,1.0,1.0,89.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,1.0,22.0,52.0,82.0,172.0,55.0,42.0,0.0,501.0,50.0,4.73,4.78,4.73,4.87,4.69,3.98,4.38,1.0,6.0,5.0,1.0,0.0,3.29,45.0,0.0,1000.0,3.608333333333333,0.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0,1.0,20.0
50862465,0.0,407472735.0,537.0,4.0,97.0,100.0,1.0,7.0,7.0,1.0,1.0,52.32234,4.88198,39.0,0.0,2.0,1.0,1.0,89.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,1.0,15.0,45.0,75.0,165.0,65.0,35.0,0.0,502.0,78.0,4.71,4.74,4.77,4.66,4.72,4.08,4.49,1.0,6.0,5.0,1.0,0.0,3.88,45.0,0.0,1000.0,3.608333333333333,0.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0,1.0,20.0
50881210,1.0,29466594.0,2821.0,2.0,63.0,50.0,1.0,1.0,1.0,1.0,1.0,52.40234,4.90851,9.0,0.0,4.0,2.0,2.0,450.0,4.0,7.0,4.0,4.0,7.0,7.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,66.0,57.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0.0,1.0,1.0,0.0,0.0,0.9,50.0,0.0,965.0,1.1,0.0,0.0,13.0,0.0,209.0,0.7999999999999999,0.0,1.0,1.0,54.0
50884955,0.0,21831151.0,2991.0,3.0,100.0,100.0,2.0,3.0,4.0,1.0,1.0,52.399006,4.894822,52.0,0.0,2.0,1.0,1.0,928.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,1.0,23.0,52.0,80.0,352.0,2.0,2.0,0.0,213.0,96.0,4.5,5.0,4.0,5.0,5.0,5.0,3.5,1.0,3.0,1.0,2.0,0.0,0.28,46.0,0.5,1000.0,2.3623809523809527,405.0,1.9500000000000002,5.0,1.0,2850.0,11.24004329004329,0.0,1.5,1.0,23.0
50886022,0.0,65859990.0,2435.0,4.0,100.0,71.0,1.0,4.0,307.0,1.0,1.0,52.37278,4.87501,12.0,0.0,3.0,1.0,2.0,120.0,3.0,30.0,2.0,3.0,30.0,30.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,482.0,456.0,3.4,3.4,3.0,2.8,3.6,4.8,2.8,0.0,4.0,3.0,1.0,0.0,0.31,45.0,0.8,1000.0,10.185714285714289,656.0,2.2727272727272725,13.0,1.0,792.0,5.933333333333334,0.0,1.0,1.0,20.0
50894881,0.0,18014889.0,2558.0,4.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,52.36162,4.85069,5.0,0.0,4.0,2.0,2.0,314.0,4.0,12.0,4.0,4.0,12.0,12.0,4.0,12.0,1.0,0.0,0.0,0.0,214.0,7.0,7.0,0.0,236.0,138.0,4.86,4.71,5.0,5.0,5.0,4.29,4.57,0.0,1.0,1.0,0.0,0.0,0.89,50.0,0.0,1000.0,6.223863636363637,1000.0,4.746363636363636,24.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0
50903699,0.0,2818916.0,3807.0,3.0,100.0,50.0,1.0,1.0,1.0,1.0,1.0,52.39368,4.90507,5.0,0.0,2.0,1.0,1.0,235.0,6.0,25.0,6.0,6.0,25.0,25.0,6.0,25.0,1.0,0.0,0.0,0.0,35.0,2.0,2.0,0.0,81.0,60.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,0.0,1.0,1.0,0.0,0.0,0.73,39.0,0.85,51.0,0.0,816.0,3.021428571428572,20.0,1.0,184.0,0.0,0.0,1.5,1.0,34.0
50916897,1.0,78882793.0,2359.0,0.0,100.0,31.0,1.0,1.0,1.0,1.0,1.0,52.36304,4.83839,5.0,0.0,4.0,2.0,2.0,300.0,3.0,20.0,3.0,3.0,20.0,20.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,98.0,91.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.61,19.0,0.13636363636363635,508.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.5,1.0,19.0
50924870,1.0,51416764.0,2547.0,4.0,63.0,60.0,1.0,1.0,1.0,1.0,0.0,52.3526,4.88094,12.0,0.0,2.0,1.0,1.0,100.0,2.0,5.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,498.0,464.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.12,21.0,0.0,236.0,0.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0
50928224,0.0,103651147.0,2212.0,2.0,100.0,63.0,1.0,1.0,1.0,1.0,1.0,52.37253,4.88093,5.0,0.0,2.0,1.0,1.0,250.0,4.0,365.0,4.0,4.0,365.0,365.0,4.0,365.0,1.0,0.0,2.0,28.0,28.0,13.0,10.0,0.0,467.0,42.0,5.0,5.0,5.0,5.0,4.92,5.0,4.92,0.0,1.0,1.0,0.0,0.0,0.83,32.0,0.375,308.0,1.35,0.0,0.0,15.0,0.0,17.0,0.0,0.0,1.0,1.0,17.0
50967357,0.0,37529423.0,2710.0,3.0,86.0,88.0,1.0,1.0,2.0,1.0,1.0,52.36377,4.85552,12.0,0.0,4.0,2.0,2.0,249.0,2.0,30.0,2.0,2.0,30.0,30.0,2.0,30.0,1.0,0.0,11.0,11.0,11.0,1.0,1.0,1.0,28.0,28.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,47.0,1.1,1000.0,8.508333333333333,1000.0,3.1375,8.0,0.0,115.0,1.35,0.0,1.5,1.0,45.0
50967504,0.0,20960249.0,3013.0,3.0,100.0,86.0,1.0,1.0,1.0,1.0,1.0,52.364,4.86307,5.0,0.0,2.0,1.0,1.0,208.0,1.0,14.0,1.0,1.0,14.0,14.0,1.0,14.0,1.0,2.0,2.0,2.0,9.0,14.0,14.0,2.0,260.0,29.0,4.79,5.0,4.79,5.0,5.0,4.86,4.43,0.0,1.0,1.0,0.0,0.0,1.61,50.0,0.9,51.0,0.0,721.0,3.685714285714285,22.0,0.0,291.0,3.3393939393939394,0.0,1.5,1.0,51.0
50968132,0.0,15389044.0,3130.0,0.0,100.0,81.0,1.0,1.0,1.0,1.0,1.0,52.36947,4.84901,5.0,0.0,2.0,1.0,1.0,130.0,2.0,30.0,2.0,2.0,30.0,30.0,2.0,30.0,1.0,0.0,9.0,13.0,175.0,7.0,6.0,0.0,475.0,141.0,5.0,5.0,5.0,5.0,5.0,5.0,4.86,0.0,1.0,1.0,0.0,0.0,0.44,38.0,0.0,456.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0
50996767,0.0,412516008.0,511.0,4.0,100.0,100.0,1.0,2.0,2.0,1.0,1.0,52.37154,4.85243,23.0,2.0,1.0,1.0,1.0,70.0,3.0,365.0,2.0,3.0,365.0,365.0,2.3,365.0,1.0,30.0,54.0,54.0,54.0,20.0,19.0,1.0,377.0,16.0,3.9,4.0,3.55,4.25,4.25,4.4,3.75,1.0,2.0,0.0,2.0,0.0,1.59,32.0,1.2,450.0,1.6863636363636365,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.5,2.0,9.0
50997803,0.0,33557117.0,2759.0,2.0,100.0,37.0,2.0,1.0,1.0,1.0,1.0,52.36421,4.85404,5.0,0.0,3.0,2.0,1.0,350.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,1.0,29.0,59.0,89.0,364.0,12.0,7.0,0.0,454.0,58.0,4.92,4.92,4.75,4.92,5.0,4.83,4.67,0.0,1.0,1.0,0.0,0.0,0.79,35.0,0.1,632.0,2.6625,0.0,0.0,16.0,1.0,0.0,0.0,0.0,1.5,1.0,47.0
51011718,1.0,26687370.0,2871.0,1.0,0.0,55.0,1.0,1.0,1.0,1.0,1.0,52.35563,4.89096,12.0,0.0,2.0,1.0,1.0,130.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,1.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,481.0,99.0,5.0,4.93,5.0,5.0,5.0,4.86,4.71,0.0,1.0,1.0,0.0,0.0,0.87,49.0,-0.19999999999999998,348.0,-0.4666666666666667,0.0,0.0,16.0,0.0,18.0,0.0,0.0,1.0,1.0,33.0
51015371,1.0,1450899.0,4025.0,4.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,52.38923,4.88088,5.0,0.0,4.0,2.0,2.0,286.0,4.0,14.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,481.0,1.0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,0.0,1.0,1.0,0.0,0.0,0.19,43.0,0.0,1000.0,0.0,100.0,0.0,2.0,1.0,441.0,2.815530303030303,0.0,3.0,1.0,56.0
51022024,0.0,4380065.0,3646.0,2.0,100.0,43.0,1.0,1.0,5.0,1.0,1.0,52.35431,4.92693,12.0,0.0,2.0,1.0,1.0,110.0,5.0,365.0,5.0,5.0,365.0,365.0,5.0,365.0,1.0,0.0,0.0,0.0,14.0,2.0,1.0,0.0,498.0,120.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.12,50.0,0.85,322.0,0.26969696969696966,0.0,0.0,19.0,2.0,214.0,1.4363636363636365,0.0,1.0,1.0,12.0
51031838,0.0,48158577.0,2588.0,4.0,97.0,100.0,1.0,4.0,5.0,1.0,1.0,52.37179,4.85258,34.0,2.0,1.0,1.0,1.0,63.0,3.0,1125.0,2.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,14.0,44.0,74.0,349.0,29.0,23.0,1.0,489.0,15.0,4.45,4.55,4.14,4.52,4.62,4.72,4.28,1.0,4.0,0.0,4.0,0.0,1.78,47.0,-0.06363636363636363,559.0,1.5863636363636364,0.0,0.0,5.0,2.0,87.0,0.6,0.0,1.0,2.0,20.0
51052223,1.0,21874963.0,2990.0,0.0,100.0,100.0,1.0,1.0,2.0,1.0,1.0,52.35733,4.85953,12.0,0.0,2.0,1.0,1.0,220.0,5.0,30.0,5.0,5.0,30.0,30.0,5.0,30.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,485.0,103.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.49,41.0,0.5,848.0,0.6416666666666667,132.0,1.1,13.0,1.0,0.0,0.0,0.0,1.0,1.0,30.0
51053578,0.0,3093687.0,3781.0,4.0,100.0,100.0,1.0,1.0,2.0,1.0,1.0,52.38925,4.87587,5.0,0.0,2.0,1.0,1.0,220.0,3.0,28.0,3.0,3.0,28.0,28.0,3.0,28.0,1.0,5.0,17.0,17.0,17.0,4.0,4.0,2.0,99.0,7.0,4.5,4.75,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,1.2,48.0,0.5,1000.0,2.583982683982684,264.0,2.6333333333333333,6.0,1.0,0.0,0.0,0.0,1.0,1.0,34.0
51055965,0.0,7147886.0,3448.0,2.0,89.0,50.0,1.0,1.0,2.0,1.0,0.0,52.35113,4.89925,12.0,0.0,4.0,2.0,2.0,350.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,1.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,24.0,23.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.0,1.0,1.0,0.0,0.0,2.0,38.0,0.26969696969696966,1000.0,3.828030303030304,521.0,1.8499999999999996,11.0,1.0,53.0,0.6363636363636364,0.0,1.5,1.0,23.0
